Codibge7;acidente;homicidio;suicidio;indeterminado;veiculos;h_legal
1701903;1;0;0;0;1;0
3514700;0;0;0;0;4;0
3139250;0;1;2;0;0;0
5207600;0;1;0;0;0;0
3141504;0;3;0;0;2;0
3536406;1;1;1;0;2;0
3144359;0;0;0;2;2;0
4218509;0;0;0;0;2;0
5004908;0;1;0;0;4;0
4313102;2;1;0;1;0;0
4300638;1;1;1;1;0;0
4124608;1;1;1;0;1;0
2900900;1;2;0;0;1;0
4113254;0;3;0;0;3;0
1707108;0;0;0;0;3;0
4319307;0;0;1;0;1;0
2109239;2;2;0;0;3;0
3519253;0;0;0;0;0;0
4100202;1;1;0;1;2;0
4200804;2;0;1;0;0;0
3202009;0;0;0;0;0;0
3138682;0;0;0;0;0;0
2803708;1;0;1;1;2;0
4305124;0;1;2;0;1;0
3518107;0;0;0;0;3;0
4210407;0;0;0;0;0;0
3150604;0;0;0;2;1;0
4108320;0;0;0;1;0;0
3519204;1;1;0;0;5;0
2205573;0;0;0;0;0;0
3130556;0;2;0;1;0;0
4208005;0;0;4;0;1;0
2100550;0;1;0;0;1;0
5106000;1;1;0;0;1;0
5214051;2;1;0;0;2;0
2903300;0;3;0;0;0;0
3109451;1;0;0;0;1;0
3170578;1;1;0;1;2;0
4321477;0;0;0;1;0;0
3138005;0;0;1;1;0;0
3131604;1;1;0;3;0;0
2501203;0;0;1;0;3;0
2513208;0;0;0;0;0;0
2918555;0;2;0;0;1;0
3161205;2;0;1;0;0;0
3138104;1;1;1;0;1;0
3548203;0;0;0;0;3;0
4125753;0;1;1;0;2;0
5005251;0;1;0;0;5;0
2403202;0;0;0;0;0;0
3108503;1;0;1;0;1;0
2206902;1;0;0;0;2;0
2206670;0;1;1;0;1;0
3107505;0;1;0;1;5;0
2106201;0;1;1;0;0;0
4125407;0;1;0;0;0;0
4128708;0;0;1;0;4;0
5220686;0;1;0;0;3;0
2101731;0;0;0;0;0;0
3118205;3;0;0;0;2;0
4301701;0;0;1;0;0;0
4112207;1;1;0;1;0;0
4304309;1;0;0;0;0;0
4303608;0;0;1;1;3;0
3146701;0;0;0;0;0;0
3116308;0;1;0;0;0;0
3159357;0;1;0;2;2;0
4305702;0;0;1;0;0;0
3163508;1;0;0;0;0;0
4218608;0;0;0;0;5;0
4103040;0;0;1;0;3;0
4103206;0;0;0;0;3;0
5221197;1;2;0;0;3;0
3128600;1;0;0;0;0;0
4300901;0;0;1;0;0;0
2203404;1;1;0;0;3;0
3154150;0;1;0;1;2;0
4302204;1;0;1;0;1;0
1200328;0;0;0;0;0;0
2413508;2;1;0;0;1;0
2504504;0;0;0;1;0;0
3542701;0;0;0;3;0;0
3526605;3;1;0;1;0;0
5108907;2;3;0;0;2;0
2210201;0;0;1;0;1;0
3524204;0;1;0;0;1;0
3505104;0;0;0;0;0;0
2701357;1;0;0;0;1;0
1718865;2;0;0;0;1;0
3126000;0;0;0;2;1;0
2201408;1;1;0;0;11;0
3553906;0;0;0;0;3;0
5001508;0;1;0;2;11;0
4113007;0;1;0;0;6;0
2505600;0;3;0;1;1;0
4310405;0;0;1;0;0;0
4108700;1;2;0;0;2;0
4212254;1;0;3;0;0;0
2507804;2;1;0;0;1;0
2922755;0;1;1;0;0;0
3165206;2;1;3;0;0;0
2707800;2;1;0;0;2;0
2207207;1;0;2;0;0;0
2513158;1;1;0;0;0;0
2200608;1;0;2;0;2;0
4308003;0;1;0;0;1;0
2927804;0;0;0;0;1;0
3148756;0;2;0;0;1;0
2203354;0;0;0;0;1;0
3532306;3;1;0;0;1;0
3164308;0;0;0;0;2;0
4212304;0;0;1;0;12;0
1717503;1;0;1;0;1;0
2515005;1;0;0;0;0;0
3100104;0;1;0;2;4;0
3115458;0;2;0;0;7;0
3527009;0;0;0;1;3;0
1713601;0;1;0;0;0;0
2708204;0;1;2;0;0;0
3131109;0;0;0;0;0;0
3519501;0;1;1;0;0;0
1721109;1;1;0;0;2;0
4126207;0;1;1;0;1;0
2615102;0;2;2;0;4;0
2611533;0;0;0;0;0;0
1702307;0;0;0;0;4;0
4316501;0;0;1;0;3;0
2200053;0;0;2;0;3;0
1400605;0;1;0;0;2;0
4307104;0;1;1;1;0;0
4111001;1;3;1;0;1;0
3163805;0;1;1;0;1;0
4119004;0;0;1;0;0;0
1400506;0;2;0;0;0;0
2206357;0;1;1;0;1;0
3115706;0;1;0;0;1;0
3162948;0;0;1;0;0;0
1500131;1;4;1;0;2;0
4207684;0;0;0;0;3;0
2933257;0;2;0;1;1;0
2405108;0;1;0;0;8;0
2202174;0;0;0;0;0;0
4121604;0;0;1;0;2;0
4314001;1;0;0;0;1;0
2503555;0;1;0;0;0;0
3533601;0;0;0;0;2;0
3108107;1;0;0;0;0;0
3121209;1;0;1;1;0;0
2304277;0;0;0;0;0;0
2208908;0;0;0;0;0;0
2312809;0;0;0;0;0;0
2606309;0;2;1;0;0;0
2300606;1;1;1;0;1;0
4115002;0;1;0;0;2;0
3157104;0;0;1;0;0;0
2505006;0;1;0;0;0;0
3156304;0;1;0;0;3;0
3111408;1;0;0;0;3;0
5212709;0;0;0;0;2;0
2924108;1;0;0;0;0;0
4218400;0;0;1;0;1;0
5200050;0;2;0;0;0;0
3125606;1;4;0;0;0;0
4302501;0;0;0;1;2;0
5200605;0;0;0;0;0;0
3556909;0;0;0;0;1;0
3162203;1;0;0;0;0;0
2505204;1;1;0;0;4;0
3138625;1;1;0;0;2;0
2707909;0;5;0;0;0;0
4309050;1;0;1;1;5;0
4318606;1;1;1;0;0;0
4311775;1;4;0;2;2;0
3168903;0;0;1;0;2;0
2400901;0;2;0;0;0;0
3130606;0;0;0;0;1;0
3120870;1;1;0;0;1;0
4118709;0;0;0;0;6;0
4313805;2;1;1;0;2;0
2105989;0;0;1;0;3;0
5219407;0;0;0;0;2;0
2510402;0;3;1;0;0;0
3146750;0;0;0;0;0;0
2404853;1;0;0;0;1;0
2705408;0;3;0;0;3;0
3127305;0;0;0;1;1;0
3160454;1;1;0;0;1;0
3168804;0;0;0;0;4;0
4200408;2;3;1;0;4;0
3518859;0;0;0;0;3;0
3138906;1;1;0;0;1;0
2511608;0;1;1;0;0;0
3204252;2;1;1;1;1;0
2110658;1;0;0;0;2;0
5207535;0;0;0;0;1;0
2300804;0;4;0;0;3;0
2406304;0;3;0;0;1;0
2703502;1;1;1;0;0;0
4210803;0;1;1;0;1;0
5205471;0;3;0;0;1;0
2914208;1;1;0;0;3;0
3121407;0;0;0;0;1;0
4216404;1;0;2;0;2;0
3305133;1;0;1;0;3;0
3165305;0;0;0;0;3;0
3516606;0;3;0;0;1;0
4308409;0;0;0;0;0;0
4301750;0;1;0;0;1;0
3122207;0;1;0;0;0;0
3142403;0;0;1;1;2;0
2700904;0;3;0;0;0;0
3149952;0;1;0;2;8;0
2806404;1;1;0;1;1;0
2919959;0;0;0;0;0;0
4120705;0;0;0;0;5;0
4300307;0;0;0;0;0;0
3506409;1;0;0;1;2;0
2515807;1;0;0;0;0;0
3116704;0;0;0;0;1;0
2504157;0;1;0;2;1;0
3545159;0;1;0;0;0;0
2109759;0;0;0;0;0;0
3511904;0;0;0;0;3;0
2410900;0;0;0;0;4;0
4311759;0;0;1;1;0;0
3112406;1;0;0;0;1;0
4214607;1;2;2;0;0;0
3165107;1;0;1;0;0;0
4301503;1;0;4;0;1;0
3117836;0;0;0;0;3;0
1710508;1;2;1;0;1;0
2915304;0;1;0;2;1;0
3150158;0;2;0;2;1;0
3135456;0;0;0;0;0;0
5212105;0;0;0;0;5;0
3123809;0;0;1;2;1;0
4104105;1;0;0;0;4;0
3511201;0;1;1;0;2;0
3166303;0;2;1;1;1;0
2502003;0;0;0;0;1;0
2701902;1;0;0;0;1;0
3531209;0;0;0;1;3;0
4320263;1;0;1;0;1;0
1707207;0;0;1;0;1;0
2202083;0;0;0;0;0;0
2708709;0;0;0;0;0;0
3139706;0;2;0;0;0;0
2508505;0;1;0;0;0;0
4218251;0;0;1;1;1;0
2409704;0;0;0;0;0;0
4309902;0;0;0;0;0;0
3101805;0;2;0;0;3;0
3140530;0;2;0;0;5;0
1717909;1;0;0;0;1;0
3550506;0;0;1;0;0;0
4316303;0;0;0;1;5;0
3128808;0;0;0;0;0;0
3150570;1;0;0;0;1;0
3512902;1;0;0;2;3;0
2503605;0;0;0;0;0;0
4207700;0;0;2;0;0;0
3165701;0;0;0;0;3;0
3158300;2;0;0;0;1;0
1706100;1;0;1;0;3;0
4103800;0;2;2;1;5;0
4106456;0;1;2;0;0;0
4300208;1;0;1;0;1;0
5007554;0;0;0;0;4;0
3128907;0;1;1;0;2;0
2513604;0;1;0;0;0;0
4213807;0;0;0;0;1;0
3521507;1;0;0;0;3;0
2510006;0;0;0;0;0;0
4306056;4;2;0;0;8;0
3145877;0;1;0;1;2;0
2602506;1;0;1;0;3;0
4121752;0;2;1;1;0;0
2915403;0;4;2;0;0;0
4304713;0;2;0;0;0;0
4113734;4;3;0;0;6;0
2306207;1;1;0;0;1;0
1501758;1;2;1;0;2;0
2922201;0;1;0;0;3;0
3200359;0;3;0;0;1;0
2109551;0;2;0;0;5;0
2410207;1;0;0;0;0;0
2206704;0;0;0;0;1;0
3542503;0;1;1;0;0;0
4300646;1;2;1;1;1;0
1302108;0;0;4;0;0;0
3130655;1;0;0;1;1;0
5106265;0;3;0;0;0;0
2209971;0;0;0;0;2;0
4314027;0;0;0;1;1;0
2104628;0;1;0;0;0;0
1715754;0;0;0;0;1;0
2200251;0;1;0;0;2;0
2804300;0;1;1;1;4;0
4101309;2;1;1;0;5;0
5204003;0;0;0;0;1;0
2508208;0;1;0;0;1;0
4215307;0;0;1;0;3;0
5222054;0;0;0;0;2;0
4211801;1;0;0;0;0;0
2515971;0;0;0;0;3;0
2206506;1;1;0;0;1;0
5107776;1;5;1;0;2;0
3145059;1;2;0;1;0;0
4117271;1;1;1;1;3;0
2509305;0;1;1;0;1;0
4201703;0;0;0;0;6;0
4319158;2;2;0;0;2;0
3543253;0;0;0;0;0;0
3123528;0;1;0;1;0;0
4116802;0;1;1;0;0;0
2706604;0;2;0;1;0;0
2402402;0;0;1;0;1;0
2202778;0;0;0;0;2;0
2922805;0;3;0;0;3;0
3552304;0;0;1;0;1;0
4107256;1;0;2;0;3;0
3124807;0;1;0;1;6;0
3537503;1;0;0;0;1;0
4201208;1;3;1;0;1;0
2507606;0;0;1;0;1;0
2901957;2;0;1;0;0;0
3519808;4;0;1;0;1;0
3143450;0;2;0;0;0;0
1505494;0;0;2;0;1;0
2511103;0;0;0;0;0;0
4210308;0;1;0;0;2;0
5220504;0;2;2;0;4;0
4203402;2;1;0;0;0;0
3302304;0;1;0;0;2;0
1101435;0;2;1;0;2;0
2111250;0;0;1;0;0;0
5202502;0;0;0;3;0;0
3134806;0;0;0;1;0;0
2201051;1;1;2;0;0;0
4108650;0;3;0;0;0;0
5202155;0;3;0;1;2;0
3200508;0;0;1;0;2;0
4111555;0;0;1;0;2;0
2606705;0;5;0;0;1;0
3106408;1;0;1;1;1;0
5203559;0;0;0;0;0;0
2507408;0;2;0;0;1;0
4108205;1;1;2;0;1;0
3166907;1;0;0;0;2;0
2313708;0;0;0;0;1;0
5205455;0;0;0;0;2;0
3523800;0;0;0;0;0;0
5219001;0;0;0;0;0;0
2406601;0;0;0;0;2;0
2514206;1;1;0;0;0;0
2700607;0;4;0;0;2;0
3500402;0;2;0;1;4;0
1700400;1;1;0;0;1;0
3513207;0;1;1;0;3;0
5101605;2;1;0;0;1;0
2915908;1;4;0;0;0;0
3137106;0;0;0;0;1;0
2922730;0;2;0;0;3;0
2509057;0;0;0;0;2;0
3548054;2;0;0;0;2;0
4117222;0;2;0;0;3;0
3519907;0;0;1;1;0;0
4312252;0;0;1;1;1;0
4112959;0;0;1;0;1;0
2301505;0;1;0;0;2;0
1718303;1;0;0;0;1;0
2307205;0;2;0;0;2;0
3528106;0;0;0;0;2;0
5004403;2;1;0;0;5;0
4302451;1;0;0;1;1;0
2500775;1;0;1;0;1;0
2916708;0;3;0;0;0;0
4311502;1;1;0;0;6;0
3157252;0;3;2;0;1;0
5104906;0;0;1;0;8;0
3505401;0;5;0;0;15;0
5213509;0;0;1;1;3;0
5004809;0;2;4;0;1;0
4301057;0;0;1;1;3;0
2800704;0;2;0;0;0;0
2514909;0;1;0;1;1;0
4305900;0;2;3;0;3;0
4201505;1;1;2;0;1;0
2703601;0;0;0;0;0;0
4100103;0;1;0;0;3;0
4212007;1;1;0;0;3;0
2413409;0;1;0;0;2;0
3156502;0;1;0;0;0;0
2927101;2;1;0;0;0;0
3116506;0;0;1;0;3;0
3521606;0;1;0;0;4;0
2105948;0;0;0;0;2;0
2112001;0;0;0;0;3;0
3534807;1;1;1;0;2;0
4314209;0;0;0;0;1;0
2205953;0;2;1;0;8;0
2205854;1;0;0;0;0;0
2203008;0;1;0;0;0;0
5211008;0;1;0;2;4;0
3129608;2;1;0;1;1;0
3503406;1;2;0;0;3;0
1505601;0;0;0;0;0;0
3157336;1;1;0;0;0;0
4109500;0;0;0;0;3;0
2616183;1;1;0;0;0;0
3140555;0;0;0;0;1;0
3162609;0;0;0;1;1;0
5214408;1;0;0;0;0;0
4103305;0;0;1;0;3;0
4128609;0;0;1;0;1;0
4307302;0;1;3;0;3;0
5212303;0;1;0;0;2;0
3103900;0;1;0;0;1;0
2103125;0;2;0;0;1;0
5207253;5;0;0;1;2;0
2931400;2;4;0;1;6;0
2312502;1;4;0;0;4;0
4108957;0;1;1;0;1;0
2915700;0;2;0;0;0;0
4103057;1;4;0;0;1;0
3105004;0;1;0;1;0;0
2405009;0;1;0;0;1;0
2615904;1;1;0;0;2;0
3514007;0;3;0;0;0;0
2910305;0;0;0;0;1;0
2101970;3;4;0;2;1;0
3144508;0;0;1;0;4;0
2912806;2;3;0;0;2;0
2201960;0;0;1;1;4;0
2403004;0;1;1;0;3;0
5006408;0;1;1;0;0;0
3121100;1;0;1;0;3;0
3511300;2;0;0;0;2;0
2202026;0;0;0;0;0;0
1200344;3;0;0;0;2;0
5002159;1;1;0;1;4;0
5213707;0;2;1;1;1;0
2505402;0;1;1;0;1;0
4127957;0;1;0;0;3;0
3204658;1;0;1;0;4;0
3102852;0;3;0;0;3;0
2807204;2;3;0;0;0;0
3135605;5;2;0;0;6;0
3154457;1;0;0;1;5;0
2205557;0;0;0;0;2;0
2931103;1;1;0;2;3;0
3158508;1;0;0;0;2;0
2501401;2;1;0;0;0;0
3553500;1;1;0;0;4;0
3146503;0;1;0;0;2;0
3151008;0;0;1;0;5;0
4300505;0;4;1;0;1;0
3130309;0;0;0;0;1;0
2918605;0;0;0;0;1;1
2922854;2;1;0;0;1;0
1301951;0;0;0;0;1;0
4314159;0;0;2;0;1;0
2106359;0;0;0;0;0;0
4215653;0;0;0;0;0;0
2206720;2;0;0;2;2;0
1600105;1;1;2;0;0;0
4103503;0;2;1;0;0;0
2308807;0;1;0;0;0;0
5100607;0;4;0;0;4;0
2919900;0;0;0;0;2;0
4310504;0;2;0;0;0;0
5200803;0;7;2;0;5;0
3121258;0;1;0;1;0;0
4123303;0;0;1;0;4;0
5108956;2;2;0;0;2;0
2412807;1;2;0;0;5;0
1400233;2;3;0;1;1;0
1504109;0;3;0;0;1;0
4309506;0;0;0;0;2;0
2106672;0;0;0;0;1;0
2104073;1;1;0;0;1;0
5215009;0;0;0;0;2;0
1703842;0;3;0;0;3;0
3514601;0;0;1;0;3;0
4117008;0;0;0;0;1;0
3103702;0;0;0;0;0;0
1506401;0;0;0;0;0;0
2603603;0;1;0;0;1;0
3504800;0;0;0;0;0;0
3142601;0;0;1;1;0;0
2909000;2;1;1;0;0;0
5103601;0;1;1;0;2;0
1503002;1;0;0;0;1;0
3126208;0;1;2;0;6;0
3300951;0;0;0;0;0;0
5205901;1;1;1;0;3;0
3112802;2;0;0;0;3;0
2610103;0;2;0;0;0;0
3147709;0;1;0;1;1;0
2206803;1;0;0;1;1;0
2501575;1;3;0;0;3;0
3515202;0;0;0;0;1;0
5000906;0;5;0;1;2;0
1101807;1;0;0;0;1;0
1302009;1;1;2;1;1;0
2407401;1;1;0;1;0;0
2204907;1;0;0;0;0;0
2310605;1;2;0;0;3;0
5102850;0;1;1;0;2;0
4202073;0;0;0;0;0;0
3150505;1;0;1;1;3;0
4317004;0;4;2;1;2;0
3546900;0;0;0;1;2;0
5204250;1;1;0;0;1;0
3143500;3;1;1;0;1;0
2407302;1;1;0;0;1;0
4100301;0;1;0;0;1;0
4106001;2;0;0;0;2;0
2921609;0;0;0;1;1;0
2701803;0;4;0;0;2;0
4107751;0;0;0;0;2;0
2923308;0;0;0;0;0;0
3117009;0;0;0;0;0;0
3135357;0;4;0;0;3;0
1100924;1;1;0;0;0;0
2919058;0;2;0;0;0;0
2512804;0;1;0;1;0;0
2900108;1;0;1;0;1;0
3153509;0;0;1;0;0;0
3540507;0;0;2;0;9;0
4311155;0;1;0;0;2;0
3171030;1;0;0;1;1;0
4211108;0;0;1;0;0;0
2802700;0;2;0;1;1;0
3164001;1;1;0;0;2;0
2911501;1;0;0;1;0;0
5201801;0;1;0;0;0;0
2805307;2;1;0;0;2;0
1700707;0;3;0;0;4;0
1400704;0;1;0;0;0;0
2506251;0;3;0;0;2;0
3152709;0;0;0;0;1;0
3138658;0;0;0;0;1;0
2208700;0;0;0;0;5;0
3534757;0;0;0;0;3;0
3549508;0;0;0;0;3;0
4207650;0;1;3;0;2;0
2923506;1;0;0;0;1;0
3166709;0;1;0;0;0;0
5203401;0;1;0;0;0;0
2410405;0;0;0;0;0;0
2707404;0;1;0;0;1;0
4202057;1;4;0;0;1;0
3517802;0;3;0;0;1;0
4319802;1;0;0;0;8;0
1304005;4;1;0;0;1;0
2102374;0;0;0;0;0;0
4308805;0;1;0;1;2;0
2206696;0;0;0;0;1;0
2920304;1;0;0;0;0;0
1200138;0;1;0;0;0;0
2705804;1;3;0;0;1;0
5000807;1;0;1;0;2;0
1707702;1;1;1;0;5;0
3554409;1;0;2;0;0;0
2804458;0;1;0;0;4;0
5214861;0;0;0;0;10;0
3532827;0;0;0;0;1;0
5103452;1;2;0;0;4;0
2105450;0;0;0;0;0;0
3503703;0;3;0;0;1;0
4112405;1;0;0;0;3;0
2208650;0;0;0;0;1;0
4115754;1;2;0;0;3;0
4322301;0;0;3;0;1;0
3304508;1;1;0;0;1;0
1101104;0;1;1;0;5;0
5100805;1;0;0;0;1;0
2401404;0;2;0;0;0;0
5211404;0;0;0;3;0;0
3158904;0;1;0;2;1;0
3148509;2;5;1;0;2;0
3536604;0;0;1;1;4;0
2204204;0;0;0;0;3;0
2902302;0;2;0;0;1;0
2926657;3;1;1;1;1;0
3514304;0;0;1;0;4;0
1716703;0;2;1;0;3;0
3542107;1;3;0;1;1;0
3171709;1;1;1;1;1;0
4201000;0;0;0;1;0;0
4126009;1;1;1;0;2;0
3137536;0;0;1;0;0;0
4204905;1;1;0;0;5;0
4304903;0;1;1;0;5;0
2933109;0;0;0;0;0;0
3133600;0;0;0;0;5;0
3118908;0;0;0;0;2;0
2412559;0;0;0;1;0;0
3205150;2;1;1;0;2;0
4217907;2;1;0;0;4;0
3128402;2;0;1;0;3;0
4127908;0;1;0;0;7;0
1400282;1;2;1;0;8;0
3519006;2;0;0;0;0;0
3129004;0;2;0;0;0;0
3155405;1;3;1;0;2;0
5203203;1;3;1;0;4;0
3121803;0;0;0;0;0;0
4123709;1;0;2;0;1;0
4215679;3;2;0;0;1;0
2410306;0;0;1;0;0;0
4304358;0;0;1;0;2;0
3532504;0;0;0;1;2;0
2928307;1;2;0;1;0;0
3526506;0;1;1;0;0;0
2920007;0;1;1;0;2;0
1100072;1;1;0;0;0;0
1702000;1;3;2;0;1;0
3545407;2;3;1;2;1;0
4127809;0;0;0;0;3;0
1200179;0;3;0;3;1;0
3556354;1;2;0;0;11;0
3152907;0;0;1;1;1;0
2924900;1;0;1;0;2;0
4316709;0;2;2;1;1;0
3520202;2;0;0;0;1;0
2805109;0;1;1;0;3;0
3555802;0;0;1;1;5;0
4109906;2;0;1;3;2;0
4312906;0;0;0;1;7;0
2907558;0;1;0;0;3;0
2602407;0;2;1;0;5;0
4114906;0;1;1;0;4;0
2310001;0;0;0;1;0;0
3112505;0;0;0;0;1;0
5107180;0;1;1;2;2;0
1100296;0;0;0;0;2;0
2906402;1;2;0;2;1;0
3305307;1;0;1;0;3;0
2907004;0;3;0;0;2;0
2313252;0;0;0;0;0;0
3149705;0;2;1;1;1;0
2204659;2;0;0;0;0;0
3126901;1;4;0;0;3;0
5205000;0;2;1;0;3;0
4306932;0;0;1;0;3;0
1400407;3;0;0;1;1;0
4202602;0;1;0;0;6;0
3202553;0;2;0;0;1;0
2403806;3;0;3;0;2;0
3102704;5;1;0;1;7;0
2917359;0;1;1;0;3;0
4128559;4;1;0;0;3;0
3122454;0;0;0;0;0;0
2933406;0;0;1;1;1;0
3151909;0;2;0;0;1;0
3528601;0;0;0;1;0;0
4122602;1;0;0;0;1;0
1600204;4;2;2;0;1;0
1714203;0;2;1;2;3;0
4112751;0;1;1;3;1;0
2405306;0;1;0;0;1;0
4217303;0;1;1;0;2;0
3116803;1;2;1;0;1;0
3520426;7;4;0;1;1;0
4110953;1;0;0;0;1;0
3159209;0;0;0;0;2;0
3551108;1;0;1;0;1;0
3112901;0;1;0;0;0;0
2701506;0;0;0;0;0;0
5203906;1;0;0;0;4;0
4125209;0;1;3;0;5;0
3154804;0;1;0;0;0;0
2304269;3;0;0;0;2;0
2200707;0;0;1;0;0;0
5216304;0;0;0;0;0;0
2933174;0;0;0;0;0;0
3119500;0;0;0;2;0;0
2616100;1;1;0;0;3;0
1720804;0;0;0;0;5;0
3113503;0;0;0;0;6;0
1200393;2;0;0;0;0;0
5000856;1;2;1;0;2;0
5106240;3;4;1;0;4;0
2516805;0;0;0;1;1;0
2806107;1;2;0;1;5;0
2928950;0;1;0;0;0;0
3136900;0;0;1;0;0;0
2104081;0;0;0;0;2;0
2203453;0;0;0;0;0;0
3130200;0;0;0;1;7;0
3148301;0;2;1;1;1;0
4216800;0;0;2;0;9;0
1702901;0;3;0;0;2;0
2615201;0;0;0;0;1;0
2914109;1;0;1;0;0;0
2401305;2;4;0;0;0;0
3118700;3;0;1;0;0;0
2517001;0;5;1;0;2;0
3123007;0;0;0;0;0;0
3532900;0;0;0;0;3;0
2612109;2;0;0;0;0;0
4211058;0;0;1;0;1;0
4200200;1;0;0;0;3;0
4305009;1;1;2;0;1;0
1400027;1;2;0;0;3;0
2204808;0;0;0;0;0;0
3554706;0;1;1;0;4;0
2805901;0;2;0;0;1;0
3154507;0;0;0;0;0;0
4203501;2;1;0;1;1;0
4305306;0;0;1;1;1;0
1101757;1;5;0;1;3;0
5205307;1;0;0;0;3;0
2404408;1;0;0;0;1;0
2906105;0;1;1;1;0;0
4200705;1;1;2;0;5;0
2107001;1;0;0;0;3;0
2401701;0;0;0;1;0;0
2500106;1;0;0;0;2;0
1300060;1;0;1;0;1;0
2509800;0;4;1;0;1;0
3114550;0;2;1;0;3;0
3555604;0;1;0;0;3;0
3306156;0;0;0;0;0;0
1707405;0;1;0;0;0;0
3201100;1;1;0;0;1;0
4216107;0;0;4;0;1;0
3104106;1;1;0;0;1;0
3200136;2;1;2;1;9;0
3131505;1;0;2;0;4;0
4207809;0;2;0;0;2;0
3169208;0;1;0;1;0;0
2503308;0;1;0;1;1;0
2925931;0;2;0;0;0;0
4204004;0;3;1;0;2;0
2919108;1;1;0;0;0;0
3103009;1;0;1;3;27;0
3153608;0;0;0;0;1;0
3535200;0;0;0;0;3;0
3515350;0;3;0;0;2;0
4201950;0;4;2;0;1;0
3544301;0;2;0;0;5;0
4201257;1;0;2;0;4;0
2407005;0;0;0;0;1;0
3506904;2;0;1;0;0;0
2210656;1;0;2;0;0;0
2928505;0;2;0;0;6;0
3108255;0;0;0;0;1;0
4102604;0;1;1;0;6;0
4305801;0;1;3;0;1;0
2402501;1;0;1;1;3;0
1703800;0;1;0;0;1;0
3509304;0;0;0;0;0;0
3161908;0;0;1;3;25;0
2924678;1;2;0;1;2;0
2925402;0;2;1;0;2;0
3144656;0;0;0;0;2;0
3117108;0;1;1;0;2;0
2508000;1;1;0;0;1;0
3200706;2;1;1;0;3;0
1701002;2;2;0;1;2;0
4321436;1;1;1;0;5;0
2414100;0;4;1;0;4;0
4313953;1;0;1;0;2;0
2201606;0;0;1;0;1;0
3156601;0;2;1;0;1;0
5004007;0;1;1;0;3;0
2202059;1;0;1;0;2;0
3133709;0;1;3;1;6;0
5107941;0;2;0;0;1;0
3543808;0;0;0;0;2;0
2303659;2;2;1;0;3;0
4128534;1;1;0;1;2;0
3517901;0;0;0;1;0;0
3140852;3;0;0;0;0;0
2203107;0;1;0;1;2;0
3106002;0;0;0;1;7;0
3519105;0;0;1;0;0;0
2902203;0;1;1;0;0;0
1503408;1;4;3;0;1;0
3557303;5;0;1;0;2;0
2408953;0;1;0;1;0;0
2912004;0;0;0;1;2;0
5100508;0;4;0;1;1;0
4320677;3;0;3;0;0;0
2903953;0;0;0;0;2;0
4125803;0;0;0;0;3;0
4100707;1;0;1;1;0;0
2929370;1;0;0;0;1;0
2701209;0;6;0;0;2;0
3166204;2;0;1;0;0;0
2507200;0;1;0;0;1;0
2601003;0;5;0;0;2;0
4105003;1;3;1;1;4;0
3537206;3;1;0;1;3;0
2104503;0;0;0;0;1;0
2916609;1;1;0;0;0;0
4118907;1;0;0;0;0;0
1711902;0;0;0;1;2;0
3120508;0;0;0;0;2;0
2202505;0;0;0;0;0;0
3300159;0;0;1;0;2;0
4204400;2;1;1;0;1;0
1300086;1;0;1;0;0;0
2307908;0;1;0;0;0;0
5007950;5;7;3;2;3;0
2310951;1;0;1;0;2;0
4321667;0;0;1;1;6;0
3109907;0;0;0;0;0;0
4316105;2;0;0;0;6;0
2906899;5;2;1;0;4;0
4315404;2;1;0;0;4;0
3128204;2;0;0;1;1;0
3504909;0;0;0;1;1;0
4115101;1;2;0;0;1;0
4301404;1;2;0;1;1;0
2304905;1;0;0;0;2;0
2515401;2;0;0;0;4;0
4211009;1;1;4;1;3;0
5108501;1;2;1;0;1;0
2507903;0;0;1;0;0;0
1100502;0;1;0;0;6;0
2901502;0;1;0;1;1;0
4209904;0;0;1;0;3;0
3162559;0;2;0;0;1;0
3126505;0;0;2;0;1;0
4214201;2;1;0;0;2;0
4118105;1;2;0;0;1;0
3142106;2;1;0;2;4;0
5001243;0;3;2;1;6;0
2111748;0;1;0;0;3;0
5220009;0;4;0;0;1;0
2110856;0;1;1;0;1;0
1507961;0;2;0;0;2;0
2516409;0;2;1;0;1;0
3161502;0;1;1;0;2;0
2706422;0;0;1;1;0;0
2402105;0;0;0;0;3;0
3115805;0;0;1;1;3;0
1506104;0;2;1;0;1;0
2204501;1;2;1;0;2;0
4305173;0;1;1;2;0;0
3119203;0;0;0;0;0;0
2806800;1;3;0;1;1;0
2922250;1;0;0;6;2;0
2207603;0;1;0;0;1;0
2311207;0;1;1;1;4;0
3100500;0;3;1;2;1;0
3164209;2;0;1;0;1;0
3123700;0;2;1;0;9;0
4100806;1;0;1;0;3;0
4127007;0;2;1;0;3;0
5216809;0;0;1;0;11;0
2704609;1;6;0;0;5;0
4214706;1;0;3;0;1;0
4315800;0;0;3;0;4;0
2413359;0;2;1;0;2;0
3305901;0;1;1;1;3;0
2918456;0;1;0;1;2;0
3170503;0;2;0;1;2;0
4216008;3;1;1;0;2;0
3109204;0;2;0;0;5;0
2103109;0;0;0;0;1;0
3154101;2;0;0;3;0;0
5219704;0;2;0;0;3;0
2921302;0;1;0;0;2;1
3204302;3;2;0;0;2;0
3129301;0;3;0;0;1;0
3149150;2;1;0;1;0;0
5101308;0;6;1;0;2;0
